Master,Special,CC,Code,Country,Year,Pop,GDPcoL,GDPcoP,GDPcoU,HCEcoL,HCEcoP,HCEcoU,GDPcuL,GDPcuP,GDPcuU,HCEcuL,HCEcuP,HCEcuU,Defl,DiffDefl,XR,RXR,Cont,Reg,TelluReg,EU
0,0,NAM_1984,NAM,Namibia,1984,1162279,43911647307,,3408781025,29174087024,,2264731122,2873837023,,1947997596,2085668838,,1413746796,0.065445894,0.129441998,1.4752775,11.39720897,Africa,Africa,SSA,0
0,0,NRU_1984,NRU,Nauru,1984,8328,221330318,,166277467.6,203100446.8,,152582024.3,45682114,,40088938.71,41919507,,36787013.55,0.206397905,0.40822358,1.139519166,2.791409466,Oceania,Oceania,SE Asia & Pacific,0
1,0,NPL_1984,NPL,Nepal,1984,16477473,5.39E+11,,5260522933,4.23E+11,,4127938098,42287702703,,2569210292,36513375575,,2218388192,0.078498877,0.155258807,16.45941667,106.012773,Asia,S Asia,S Asia,0
1,0,NLD_1984,NLD,Netherlands,1984,14437506,3.47E+11,,3.84E+11,1.86E+11,,2.06E+11,2.10E+11,,1.44E+11,1.06E+11,,72819275560,0.604570645,1.195748537,1.456037016,1.217678275,Europe,W Europe,Europe & C Asia,1
0,0,NCL_1984,NCL,New Caledonia,1984,153747,2.88E+11,,2675840343,1.65E+11,,1530441526,1.26E+11,,796066180.4,72488000000,,456207617.1,0.439333612,0.868934884,158.8925684,182.8590051,Oceania,Oceania,SE Asia & Pacific,0
1,0,NZL_1984,NZL,New Zealand,1984,3243036,1.20E+11,,83684059328,60386420321,,42111208578,42244000000,,23947947636,23813000000,,13499490509,0.352030843,0.696263321,1.763992499,2.533513465,Oceania,Oceania,SE Asia & Pacific,0
1,0,NIC_1984,NIC,Nicaragua,1984,3642976,1.76E+11,,6474849448,82505209277,,3026953760,19.46357,,3643554469,9.8405,,1842128538,1.10E-10,2.18E-10,5.34E-09,24.48991005,N America,Latam & Carib,Latam & Carib,0
1,0,NER_1984,NER,Niger,1984,6719309,1.92E+12,,3243445454,1.42E+12,,2397555357,9.04E+11,,2069259332,7.12E+11,,1628940317,0.471167102,0.931896674,436.9566658,468.8896076,Africa,Africa,SSA,0
1,0,NGA_1984,NGA,Nigeria,1984,81448755,2.21E+13,,1.15E+11,1.54E+13,,79917730635,1.66E+11,,2.16E+11,59110877153,,77115147307,0.007500728,0.014835296,0.766527449,51.66917094,Africa,Africa,SSA,0
0,3,MKD_1984,MKD,North Macedonia,1984,1974415,3412109052,,3784256794,2117656975,,2348623000,3185231.607,,1681237443,2189129.399,,1155472118,0.000933508,0.001846337,0.001894576,1.02612684,Europe,S Europe,Europe & C Asia,0
1,0,NOR_1984,NOR,Norway,1984,4138268,1.48E+12,,1.84E+11,5.49E+11,,68042740519,5.06E+11,,62058271863,2.31E+11,,28263576263,0.341736759,0.675903193,8.161458333,12.0748924,Europe,N Europe,Europe & C Asia,0
1,0,OMN_1984,OMN,Oman,1984,1431070,7587775156,,19734135646,2807228505,,7300984409,3196343341,,9254100985,1078664173,,3122964626,0.421249085,0.833166448,0.3453975,0.41456002,Asia,W Asia,MENA,0
1,0,PAK_1984,PAK,Pakistan,1984,89213706,7.12E+12,,69277339316,6.38E+12,,62036137664,5.50E+11,,39160686647,4.62E+11,,32919001404,0.077260727,0.152809936,14.04633333,91.92028834,Asia,S Asia,S Asia,0
0,0,PLW_1984,PLW,Palau,1984,13195,141217257,,141217257,138928610,,138928610,36157232,,36157232,34434414,,34434414,0.256039756,0.50640759,1,1.974693941,Oceania,Oceania,SE Asia & Pacific,0
9,0,PSE_1984,PSE,Palestine,1984,1703805,2399992105,,2399992105,2407954942,,2407954942,1076050329,,1076050329,1044035759,,1044035759,0.448355779,0.886779354,1,1.127676231,Asia,W Asia,MENA,0
1,0,PAN_1984,PAN,Panama,1984,2170325,11529053866,,11529053866,7906206725,,7906206725,5455502195,,5455502197,4001470165,,4001470167,0.473196002,0.935909528,1,1.068479345,N America,Latam & Carib,Latam & Carib,0
1,0,PNG_1984,PNG,Papua New Guinea,1984,3975956,18122473566,,6546162836,5538178167,,2000489390,3518639214,,3915900828,1955051683,,2175781045,0.194158882,0.38401666,0.898551666,2.339876784,Oceania,Oceania,SE Asia & Pacific,0
1,0,PRY_1984,PRY,Paraguay,1984,3571272,6.21E+13,,11924998965,4.09E+13,,7856381782,1.22E+12,,6092123045,7.80E+11,,3881276220,0.019728458,0.039019882,201,5151.220092,S America,Latam & Carib,Latam & Carib,0
1,0,PER_1984,PER,Peru,1984,19319746,2.05E+11,,64450383792,1.35E+11,,42444347178,58344,,16829089773,37196,,10729035088,2.84E-07,5.62E-07,3.47E-06,6.166021658,S America,Latam & Carib,Latam & Carib,0
1,0,PHL_1984,PHL,Philippines,1984,52827040,4.05E+12,,89041840491,2.64E+12,,58042488546,5.81E+11,,34799126032,3.86E+11,,23139463969,0.143422928,0.283668679,16.69870833,58.86694423,Asia,SE Asia,SE Asia & Pacific,0
1,0,POL_1984,POL,Poland,1984,36863948,7.25E+11,,1.92E+11,4.16E+11,,1.10E+11,892624096,,78825865066,518873262,,45820669552,0.001231257,0.002435239,0.011324,4.650057371,Europe,E Europe,Europe & C Asia,1
1,0,PRT_1984,PRT,Portugal,1984,9921241,96795589200,,1.07E+11,62082283800,,68853398503,18414161400,,25218249195,13014873200,,17823907832,0.190237608,0.376260978,0.730191904,1.940652758,Europe,S Europe,Europe & C Asia,1
1,0,PRI_1984,PRI,Puerto Rico,1984,3233175,52061187811,,52061187811,28794102504,,28794102504,19432343345,,19432343345,14341542739,,14341542739,0.3732597,0.738250763,1,1.35455329,N America,Latam & Carib,Latam & Carib,0
1,0,QAT_1984,QAT,Qatar,1984,341272,57010427221,,15662205280,19802567347,,5440265755,25008000000,,6870329671,5927000000,,1628296703,0.438656597,0.867595852,3.64,4.195501846,Asia,W Asia,MENA,0
1,0,ROU_1984,ROU,Romania,1984,22983968,5.02E+11,,1.25E+11,1.75E+11,,43732266076,86840591,,40808228790,45724089,,21486715643,0.000172869,0.000341908,0.002128017,6.223944314,Europe,E Europe,Europe & C Asia,1
1,3,RUS_1984,RUS,Russia,1984,141938487,5.56E+13,,9.12E+11,1.51E+13,,2.48E+11,450054224.9,,6.81E+11,219080284.1,,3.32E+11,8.10E-06,1.60E-05,0.000660823,41.27242299,Europe,E Europe,Europe & C Asia,0
1,0,RWA_1984,RWA,Rwanda,1984,5902843,1.42E+12,,1970728699,1.57E+12,,2175025573,1.68E+11,,1677283180,1.33E+11,,1324641423,0.1183231,0.234025047,100.2328915,428.2998464,Africa,Africa,SSA,0
0,0,KNA_1984,KNA,Saint Kitts and Nevis,1984,42199,750038911.7,,277792189.5,773636750.9,,286532130,266230000,,98603703.7,224885688,,83290995.56,0.354954917,0.702046695,2.7,3.845898029,N America,Latam & Carib,Latam & Carib,0
0,0,LCA_1984,LCA,Saint Lucia,1984,124292,1828552548,,677241684.6,1834157125,,679317453.7,724351459,,268278318.1,601163912,,222653300.7,0.396133794,0.783492233,2.7,3.446109464,N America,Latam & Carib,Latam & Carib,0
0,0,VCT_1984,VCT,Saint Vincent and the Grenadines,1984,103779,788488183.4,,292032660.5,523769940.2,,193988866.7,327829882,,121418474.8,214362801,,79393630,0.41577019,0.82233003,2.7,3.283353279,N America,Latam & Carib,Latam & Carib,0
0,0,WSM_1984,WSM,Samoa,1984,159248,1002434862,,391442524.7,832738988.6,,325177689.3,186396257,,100088961.6,154842411,,83145532.96,0.18594351,0.367767906,1.862305833,5.063807367,Oceania,Oceania,SE Asia & Pacific,0
0,0,SMR_1984,SMR,San Marino,1984,22549,769721365.9,,853672395.7,483251810.2,,535958528.4,281039326,,309721198.9,166296087,,183267673.5,0.36511826,0.722148237,0.907394544,1.256521165,Europe,S Europe,Europe & C Asia,0
0,0,STP_1984,STP,Sao Tome and Principe,1984,102829,2827486244,,127994737.2,1806878918,,81793852.26,3284614,,74382090.62,2532438,,57348605.59,0.001161673,0.002297612,0.044158667,19.21937754,Africa,Africa,SSA,0
1,0,SAU_1984,SAU,Saudi Arabia,1984,12418834,8.32E+11,,2.22E+11,2.95E+11,,78657330119,4.22E+11,,1.20E+11,2.01E+11,,57104726922,0.506901821,1.002574497,3.523810833,3.514762088,Asia,W Asia,MENA,0
1,0,SEN_1984,SEN,Senegal,1984,6277424,3.52E+12,,5948781999,2.67E+12,,4515979303,1.44E+12,,3292922468,1.10E+12,,2510595663,0.40880866,0.808561185,436.9566658,540.4126166,Africa,Africa,SSA,0
1,3,SRB_1984,SRB,Serbia,1984,7484700.981,5.11E+12,,46927345269,3.36E+12,,30889602743,0.000281027,,31736529794,0.000155719,,17585478024,5.50E-17,1.09E-16,8.86E-15,81.34825567,Europe,S Europe,Europe & C Asia,0
0,0,SYC_1984,SYC,Seychelles,1984,69396,5284800519,,396937831.5,1672087595,,125589380.6,1290586674,,182831994.9,540708981,,76599970.87,0.244207264,0.483004725,7.058866666,14.6144878,Africa,Africa,SSA,0
1,0,SLE_1984,SLE,Sierra Leone,1984,3707510,1.39E+13,,2734664815,1.21E+13,,2380706256,4294800595,,1711110020,3568427800,,1421712704,0.000309109,0.00061137,2.50995,4105.451703,Africa,Africa,SSA,0
1,0,SGP_1984,SGP,Singapore,1984,2644497,64863000000,,47179095521,30313500000,,22048988053,41730400000,,19563417591,18168100000,,8517294997,0.643362163,1.272472244,2.133083333,1.67632995,Asia,SE Asia,SE Asia & Pacific,0
0,1,SXM_1984,SXM,Sint Maarten,1984,17523,1314821952,,734537403.5,1057560927,,590816160.4,454021790.2,,270791839.4,417456879.4,,248983460,0.345310473,0.682971455,1.676645025,2.454926942,N America,Latam & Carib,Latam & Carib,0
1,1,SVK_1984,SVK,Slovakia,1984,5137685,36240974008,,40193660297,33555094417,,37214840471,8119030877,,7425536956,4154535146,,6875217912,0.224029047,0.44309529,1.093393101,2.467625193,Europe,E Europe,Europe & C Asia,1
1,3,SVN_1984,SVN,Slovenia,1984,1925309,25975986272,,28809103416,10418079655,,11554346042,1542460.312,,14238147928,621277.5518,,5734890952,5.94E-05,0.000117445,0.000108333,0.922413697,Europe,S Europe,Europe & C Asia,1
0,0,SLB_1984,SLB,Solomon Islands,1984,262687,2941779582,,371686062.5,1725563444,,218020373.2,221700000,,174057756.9,122000000,,95782798.14,0.075362546,0.149055624,1.273715139,8.545233706,Oceania,Oceania,Europe & C Asia,0
9,0,SOM_1984,SOM,Somalia,1984,6614715,2.43E+13,,1089840082,1.86E+13,,837075808.6,62253000000,,716542030.2,57619000000,,663203945.8,0.002566757,0.005076655,86.87976054,17113.58465,Africa,Africa,SSA,0
1,0,ZAF_1984,ZAF,South Africa,1984,31841593,2.01E+12,,1.58E+11,1.01E+12,,78906780310,1.15E+11,,78093503778,64228636603,,43536647589,0.057307045,0.113344596,1.4752775,13.01586098,Africa,Africa,SSA,0
9,1,SSD_1984,SSD,South Sudan,1984,5096482,7213533310,,1880235759,15463685974,,3781538048,27082611387,,1595894382,1066007.74,,820005954.2,3.754416902,7.425664072,16.97017778,2.285341434,Africa,Africa,SSA,0
1,0,ESP_1984,ESP,Spain,1984,38586708,5.21E+11,,5.78E+11,3.27E+11,,3.63E+11,1.66E+11,,1.72E+11,1.05E+11,,1.09E+11,0.319023788,0.6309804,0.966193069,1.531256865,Europe,S Europe,Europe & C Asia,1
1,0,LKA_1984,LKA,Sri Lanka,1984,15948487,2.37E+12,,17440801004,1.56E+12,,11448116045,1.74E+11,,6853904411,1.36E+11,,5328323745,0.073582694,0.145535347,25.43816667,174.7902982,Asia,S Asia,S Asia,0
1,1,SDN_1984,SDN,Sudan,1984,16657959,90024897307,,14940075060,1.06E+11,,17583666852,92755588613,,5465799464,7198659.26,,5537430200,1.030332623,2.0378408,16.97017778,8.327528716,Africa,Africa,MENA,0
0,0,SUR_1984,SUR,Suriname,1984,364733,7602551955,,2225137157,4923645434,,1441066956,2113421,,1183989356,1368716,,766787675.1,0.000277988,0.000549819,0.001785,3.246525338,S America,Latam & Carib,Latam & Carib,0
1,0,SWE_1984,SWE,Sweden,1984,8340440,2.17E+12,,2.57E+11,1.02E+12,,1.21E+11,9.03E+11,,1.09E+11,4.30E+11,,52036165288,0.416288685,0.823355533,8.271799999,10.04644977,Europe,N Europe,Europe & C Asia,1
1,0,CHE_1984,CHE,Switzerland,1984,6396134,3.79E+11,,3.93E+11,2.15E+11,,2.23E+11,2.50E+11,,1.06E+11,1.52E+11,,64570355452,0.659651526,1.304690119,2.349683333,1.800951275,Europe,W Europe,Europe & C Asia,0
9,0,SYR_1984,SYR,Syria,1984,10293049,3.43E+12,,14473072141,1.66E+12,,6995669176,75342000000,,19318461538,47535000000,,12188461538,0.021962139,0.043437761,3.9,89.78363346,Asia,W Asia,MENA,0
1,4,TWN_1984,TWN,Taiwan,1984,18929866,3.14E+12,,98277227292,1.74E+12,,54632232619,2.42E+12,,61035840485,1.19E+12,,29977965674,0.771115976,1.525149804,39.62,25.97777602,Asia,E Asia,E Asia,0
1,3,TJK_1984,TJK,Tajikistan,1984,4397562,34176256417,,5545287922,16723194452,,2713431427,54009.80526,,3368064146,41023.22761,,2558218113,1.58E-06,3.13E-06,1.60E-05,5.130401256,Asia,C Asia,Europe & C Asia,0
1,2,TZA_1984,TZA,Tanzania,1984,20981776,1.93E+13,,9678783041,1.24E+13,,6207797925,1.54E+11,,10042867649,1.02E+11,,6663598641,0.007968046,0.01575958,15.29225,970.3462813,Africa,Africa,SSA,0
1,0,THA_1984,THA,Thailand,1984,51094868,2.85E+12,,83171703523,1.74E+12,,50794672497,1.02E+12,,43315284000,6.12E+11,,25897026653,0.359475944,0.710988595,23.63936927,33.24859137,Asia,SE Asia,SE Asia & Pacific,0
0,1,TLS_1984,TLS,Timor-Leste,1984,641845,506883588,,506883588,285264109.3,,285264109.3,86527270.99,,155421230.7,66954398.06,,120264222.3,0.170704424,0.337627318,0.556727486,1.648940876,Asia,SE Asia,SE Asia & Pacific,0
1,0,TGO_1984,TGO,Togo,1984,3140846,1.06E+12,,1791530518,6.92E+11,,1169745462,3.54E+11,,810454116.1,2.34E+11,,536026015.1,0.334095678,0.660790301,436.9566658,661.2637403,Africa,Africa,SSA,0
0,0,TON_1984,TON,Tonga,1984,93788,551465269.4,,261883793.2,541788624.1,,257288478.3,97576728,,85626304.78,94222032,,82682465.33,0.17694084,0.349961997,1.13956486,3.256253159,Oceania,Oceania,SE Asia & Pacific,0
0,0,TTO_1984,TTO,Trinidad and Tobago,1984,1155074,64997527345,,10191787043,66631305777,,10447967894,18667037266,,7777932196,10628133417,,4428388925,0.287196114,0.568030115,2.4,4.225128099,N America,Latam & Carib,Latam & Carib,0
1,0,TUN_1984,TUN,Tunisia,1984,7135270,26456081357,,13486819019,17750113072,,9048678046,6850942723,,8819063797,4417696962,,5686801499,0.258955309,0.51217411,0.776833333,1.516736825,Africa,Africa,SSA,0
1,0,TUR_1984,TUR,Turkey,1984,48114155,5.73E+11,,2.11E+11,4.38E+11,,1.61E+11,30303000,,82642028629,21396000,,58350950221,5.29E-05,0.000104537,0.000366678,3.507644511,Asia,W Asia,Europe & C Asia,0
1,3,TKM_1984,TKM,Turkmenistan,1984,3166221,35948814068,,10343382190,18087213665,,5204148413,2274.097064,,3642838223,1117.705221,,1790433384,6.33E-08,1.25E-07,6.24E-07,4.989440881,Asia,C Asia,Europe & C Asia,0
0,0,TCA_1984,TCA,Turks and Caicos Islands,1984,9556,101761599.9,,101761599.9,51043180.27,,51043180.27,51827845,,51827845,25485910,,25485910,0.509306507,1.0073306,1,0.992722747,N America,Latam & Carib,Latam & Carib,0
0,0,TUV_1984,TUV,Tuvalu,1984,8115,12649290.53,,9502954.751,3851590.451,,2893560.684,4947000,,4341304.778,1506315,,1321886.498,0.391089128,0.773514652,1.139519166,1.473170758,Oceania,Oceania,SE Asia & Pacific,0
1,0,UGA_1984,UGA,Uganda,1984,14082875,1.17E+13,,3618928909,1.03E+13,,3163331855,12302690073,,4612468778,7682641478,,2880341107,0.001049031,0.002074824,2.667267935,1285.539203,Africa,Africa,SSA,0
1,3,UKR_1984,UKR,Ukraine,1984,50749188,2.74E+12,,1.26E+11,9.88E+11,,45206924757,1294755.667,,1.11E+11,750972.0542,,64317661306,4.72E-07,9.33E-07,1.17E-05,12.51159344,Europe,E Europe,Europe & C Asia,0
1,0,ARE_1984,ARE,United Arab Emirates,1984,1293971,3.75E+11,,1.02E+11,1.25E+11,,33932716877,1.55E+11,,42354292119,46253727083,,12599762214,0.414166565,0.819158305,3.671,4.481429266,Asia,W Asia,MENA,0
1,0,GBR_1984,GBR,United Kingdom,1984,56332901,9.27E+11,,1.42E+12,5.27E+11,,8.05E+11,3.47E+11,,4.61E+11,2.29E+11,,3.05E+11,0.374293075,0.740294622,0.751806666,1.015550625,Europe,N Europe,Europe & C Asia,0
1,0,USA_1984,USA,United States,1984,238256844,7.99E+12,,7.99E+12,5.04E+12,,5.04E+12,4.04E+12,,4.04E+12,2.49E+12,,2.49E+12,0.505600155,1,1,1,N America,Northern America,Northern America,0
1,0,URY_1984,URY,Uruguay,1984,2992246,5.52E+11,,20203325560,3.15E+11,,11513602848,299317365,,5355153238,213929273,,3827455982,0.00054214,0.00107227,0.055893333,52.12618506,S America,Latam & Carib,Latam & Carib,0
1,3,UZB_1984,UZB,Uzbekistan,1984,17615040,5.93E+13,,23106041020,5.23E+13,,20355551683,29127729.6,,20963068860,20827160.27,,14989194176,4.91E-07,9.71E-07,0.001389478,1431.102479,Asia,C Asia,Europe & C Asia,0
0,0,VUT_1984,VUT,Vanuatu,1984,127049,36219246716,,332319695.8,22362761095,,205183338.7,13837688057,,139445966.3,8443392162,,85086249.53,0.382053447,0.755643454,99.23333333,131.3229577,Oceania,Oceania,SE Asia & Pacific,0
9,0,VEN_1984,VEN,Venezuela,1984,16876703,3.15E+12,,1.80E+11,3.20E+12,,1.83E+11,406499134,,57933368266,179935949,,25644078242,0.000129191,0.000255521,0.007016667,27.46027043,S America,Latam & Carib,Latam & Carib,0
1,0,VNM_1984,VNM,Viet Nam,1984,59512619,6.07E+14,,27957132225,5.53E+14,,25480284937,68633939507,,5068648136,61718692930,,4557953982,0.000113145,0.000223783,13.54087671,60508.82547,Asia,SE Asia,SE Asia & Pacific,0
9,2,YEM_1984,YEM,Yemen,1984,9213084,2.26E+12,,10496637015,2.42E+12,,9001700704,63436737803,,2584851380,53746098734,,2222073164,0.02812383,0.055624646,24.54173508,441.2025413,Asia,W Asia,MENA,0
1,0,ZMB_1984,ZMB,Zambia,1984,6701540,54046916635,,6260969412,36196411625,,4193109249,5791424,,3194055408,3855867,,2126567291,0.000107155,0.000211937,0.001813188,8.555308507,Africa,Africa,SSA,0
9,0,ZWE_1984,ZWE,Zimbabwe,1984,8562249,7368801056,,7368801056,4848181138,,4848181138,7876990743,,7876990743,4285651940,,4285651940,1.068965044,2.114249836,1,0.472980999,Africa,Africa,SSA,0
1,0,AFG_1985,AFG,Afghanistan,1985,11938208,6.92E+11,,11316015827,2.16E+11,,3538992926,168520249,,3330465681,140641648,,2779500889,0.000243561,0.00046696,0.050599605,108.3596096,Asia,S Asia,S Asia,0
0,0,ALB_1985,ALB,Albania,1985,2969672,6.51E+11,,5164444129,4.20E+11,,3337011482,16270901195,,2324414456,9881000000,,1411571429,0.025012236,0.047953872,7,145.973613,Europe,S Europe,Europe & C Asia,0
1,0,DZA_1985,DZA,Algeria,1985,22431502,7.80E+12,,77474348063,3.64E+12,,36184975510,2.91E+11,,57866207279,1.40E+11,,27807459304,0.037295167,0.071502913,5.0278,70.31601684,Africa,Africa,MENA,0
0,0,AND_1985,AND,Andorra,1985,44600,1236031102,,1370841033,780437783.8,,865557618.7,448388488,,438742504.3,283115301,,277024766.5,0.362764729,0.695498549,1.021985524,1.469428692,Europe,S Europe,Europe & C Asia,0
1,0,AGO_1985,AGO,Angola,1985,9961997,3.65E+12,,30426100721,2.87E+12,,23925900135,273,,9124941507,128,,4278360853,7.47E-11,1.43E-10,2.99E-08,208.8074131,Africa,Africa,SSA,0
0,0,AIA_1985,AIA,Anguilla,1985,7293,196219252.4,,72673797.18,80596049.19,,29850388.59,73241416,,27126450.37,30083535,,11142050,0.373263149,0.715626293,2.7,3.772918945,N America,Latam & Carib,Latam & Carib,0
0,0,ATG_1985,ATG,Antigua and Barbuda,1985,61786,1458662543,,540245386.2,1690800397,,626222369.2,660902921,,244778859.6,634226450,,234898685.2,0.453088293,0.868668382,2.7,3.108205682,N America,Latam & Carib,Latam & Carib,0
1,0,ARG_1985,ARG,Argentina,1985,30216279,2.65E+12,,2.87E+11,1.35E+12,,1.46E+11,5749076,,95529910653,3814014,,63375821897,2.17E-06,4.16E-06,6.02E-05,14.47261127,S America,Latam & Carib,Latam & Carib,0
0,3,ARM_1985,ARM,Armenia,1985,3335940,2.18E+12,,4552407245,1.19E+12,,2483194136,38284059.94,,2660424083,19331031.37,,1343346068,1.76E-05,3.37E-05,0.01439021,426.5527323,Asia,W Asia,Europe & C Asia,0
0,0,ABW_1985,ABW,Aruba,1985,63026,1717511239,,959503485.6,980010369.7,,547491826.7,770946641,,430696447.5,414248061,,231423497.8,0.448874292,0.860589229,1.79,2.079970256,N America,Latam & Carib,Latam & Carib,0
1,0,AUS_1985,AUS,Australia,1985,15663663,6.47E+11,,4.86E+11,3.60E+11,,2.70E+11,2.60E+11,,1.82E+11,1.47E+11,,1.02E+11,0.40211891,0.770949036,1.431895,1.857314728,Oceania,Oceania,SE Asia & Pacific,0
1,0,AUT_1985,AUT,Austria,1985,7614868,1.87E+11,,2.07E+11,1.07E+11,,1.19E+11,1.04E+11,,69388407993,60192347929,,40033097234,0.558532125,1.070827045,1.503564603,1.404115267,Europe,W Europe,Europe & C Asia,1
1,3,AZE_1985,AZE,Azerbaijan,1985,6666447,16697040498,,16296730565,7034992220,,6866328961,223136.5943,,7533767623,118273.0669,,3993257156,1.34E-05,2.56E-05,2.96E-05,1.155995402,Asia,W Asia,Europe & C Asia,0
0,0,BHS_1985,BHS,Bahamas,1985,234578,7371843749,,7371843749,3226099672,,3226099672,3306337382,,3306337382,1425646555,,1425646555,0.44850888,0.859888656,1,1.162941264,N America,Latam & Carib,Latam & Carib,0
0,0,BHR_1985,BHR,Bahrain,1985,419428,3019117805,,8029568631,1171930147,,3116835496,1682608560,,4475022766,733821057,,1951651747,0.557317955,1.068499217,0.376,0.351895438,Asia,W Asia,MENA,0
1,0,BGD_1985,BGD,Bangladesh,1985,90764183,3.29E+12,,42199886873,3.61E+12,,46340840109,5.37E+11,,19169047073,4.66E+11,,16647284128,0.163141511,0.312777608,27.99459167,89.50318362,Asia,S Asia,S Asia,0
0,0,BRB_1985,BRB,Barbados,1985,256263,6979814005,,3489907002,4255641439,,2127820720,2878682978,,1439341489,1716428996,,858214498,0.412429755,0.790717159,2,2.529349435,N America,Latam & Carib,Latam & Carib,0
1,3,BLR_1985,BLR,Belarus,1985,9901493,37190733274,,23352229385,10856928249,,6817114280,340.9454101,,22515930499,164.9929235,,10896082157,9.17E-09,1.76E-08,1.51E-08,0.861536474,Europe,E Europe,Europe & C Asia,0
1,0,BEL_1985,BEL,Belgium,1985,9916578,2.27E+11,,2.52E+11,1.25E+11,,1.39E+11,1.27E+11,,86265792874,72749005221,,49423820198,0.558856639,1.071449209,1.471942171,1.373786232,Europe,W Europe,Europe & C Asia,1
0,0,BLZ_1985,BLZ,Belize,1985,164921,849506178.4,,424753089.2,463719054,,231859527,463314607,,231657303.5,232689350,,116344675,0.545392863,1.045636234,2,1.91271107,N America,Latam & Carib,Latam & Carib,0
1,0,BEN_1985,BEN,Benin,1985,4278501,1.43E+12,,2417076299,1.33E+12,,2244341281,5.07E+11,,1129578665,3.80E+11,,846785435.8,0.354858331,0.680340271,449.2629627,660.350389,Africa,Africa,SSA,0
0,0,BMU_1985,BMU,Bermuda,1985,59602,4236488488,,4236488488,2563180978,,2563180978,1428256203,,1428256203,937953856,,937953856,0.337132086,0.646355222,1,1.547136878,N America,Northern America,Northern America,0
0,0,BTN_1985,BTN,Bhutan,1985,464266,13492086678,,210314539.8,12982600712,,202372676.6,2129938704,,172203230.2,1404766125,,113573815.1,0.157865774,0.302662877,12.36875,40.86642575,Asia,S Asia,S Asia,0
1,0,BOL_1985,BOL,Bolivia,1985,6179460,73966302156,,10704240544,52337073444,,7574106142,2866709000,,4124273816,1793045000,,2579616049,0.03875696,0.074305486,0.695082123,9.354385052,S America,Latam & Carib,Latam & Carib,0
